"method","descrip","time.d","mean","se","sd","n"
"gdv","C6",2.85,100.984937640365,3.72003108368644,6.44328284268043,3
"gdv","C6",4.15138888888889,147.718062937135,4.32393047436607,7.48926726999744,3
"gdv","C6",5.14513888888889,184.298764158728,4.80834583297076,8.32829928306745,3
"gdv","C6",5.93194444444444,212.514781737448,6.16345103285042,10.6754103388598,3
"gdv","C6",7.13194444444444,230.671141573078,6.99024302997829,12.1074560851766,3
"gdv","C6",9.11111111111111,244.352757576718,7.48525155855526,12.9648360068518,3
"gdv","C6",15.2194444444444,262.709933197896,7.86629351176861,13.6248200296326,3
"gdv","C6",20.9194444444444,275.106646992016,8.914142624942,15.4397479323149,3
"gdv","Cellulose",0,0,0,0,3
"gdv","Cellulose",0.874305555555556,-10.6737316042443,4.81531200709578,8.34036505058635,3
"gdv","Cellulose",2.01388888888889,-0.821709902829774,6.20145357798363,10.7412326778475,3
"gdv","Cellulose",2.85,57.5961412455591,8.3825884125465,14.5190690294687,3
"gdv","Cellulose",4.15138888888889,189.166070414334,13.6199136161686,23.5903823779032,3
"gdv","Cellulose",5.14513888888889,285.281828256021,16.919448393774,29.3053442540561,3
"gdv","Cellulose",5.93194444444444,333.268964671087,19.8202195023756,34.3296271952821,3
"gdv","Cellulose",9.11111111111111,378.129017057146,20.9833482062416,36.3442252061198,3
"gdv","Cellulose",20.9194444444444,398.597915489338,22.444351282355,38.8747567639625,3
"gdv","Ethanol",0,0,0,0,3
"gdv","Ethanol",0.874305555555556,30.862376730974,7.6386769627725,13.2305766021279,3
"gdv","Ethanol",2.01388888888889,96.0723339374342,8.32396165811856,14.4175245121166,3
"gdv","Ethanol",2.85,155.040267868437,9.73611131533655,16.8634394663091,3
"gdv","Ethanol",4.15138888888889,324.123131312777,20.5291604130371,35.5575488721119,3
"gdv","Ethanol",5.14513888888889,503.096348052164,28.5008383139929,49.3649000181414,3
"gdv","Ethanol",5.93194444444444,594.964796819295,29.2923044849067,50.7357596386362,3
"gdv","Ethanol",9.11111111111111,621.302734311522,25.0563189658045,43.3988174994251,3
"gdv","Ethanol",20.9194444444444,645.066558452717,28.7608673936881,49.8152835956188,3
"gdv","HS1",0,0,0,0,3
"gdv","HS1",0.874305555555556,25.0558491848032,1.41826805508841,2.45651233016503,3
"gdv","HS1",2.01388888888889,65.0889691936766,1.89129773005389,3.27582376069302,3
"gdv","HS1",2.85,94.263596410562,2.36785018115036,4.10123681846359,3
"gdv","HS1",4.15138888888889,139.506319244389,4.22065898441654,7.31039580243151,3
"gdv","HS1",5.14513888888889,182.797916652391,5.14996833487377,8.92000681337226,3
"gdv","HS1",5.93194444444444,216.587981395893,6.4880787597739,11.2376820554369,3
"gdv","HS1",7.13194444444444,263.305084719178,7.68209529454778,13.3057793587425,3
